Label,z_mean,z_std,z_aad,z_min,z_max,z_maxmin_diff,z_median,z_mad,z_IQR,z_neg_count,z_pos_count,z_above_mean,z_peak_count,z_skewness,z_kurtosis,z_energy,avg_result_accl,sma,z_mean_fft,z_std_fft,z_aad_fft,z_min_fft,z_max_fft,z_maxmin_diff_fft,z_median_fft,z_mad_fft,z_IQR_fft,z_above_mean_fft,z_peak_count_fft,z_skewness_fft,z_kurtosis_fft,z_energy_fft,avg_result_accl_fft
1,10.0,3.0983866769659336,1.16,-9,17,26,10.0,0.5,1.0,1,49,21,15,-4.514446212923021,26.1015625,54.800000000000004,32.7547551100877,21.27,20.844192679003758,7.437442431905808,6.1273761092241585,9.512373674174057,35.7174752352201,26.205101561046042,20.994998053459685,5.58500435081535,11.76183043383241,26,23,0.439042797596321,-0.8675323162304358,479.99999999999994,56.481445460934076
1,11.02,3.5692576258936537,1.3967999999999996,8,34,26,10.0,0.0,1.0,0,50,4,14,5.449101233007008,31.62290272670488,67.09,33.3262413635875,21.870000000000005,24.72533453896916,6.215900881834702,5.003784218449202,13.238458026527855,38.96647427637311,25.728016249845258,24.585849697259697,3.8889760696542446,7.6149213664322914,23,17,0.18164268490099703,-0.3296844284591609,636.9799999999999,62.35704952424677
1,10.56,3.666933323637068,1.2960000000000005,2,34,32,10.0,0.0,0.0,0,50,10,7,5.025537336505703,31.088429197039304,62.480000000000004,33.215961432216794,21.46,25.109129976756545,7.4546903448015085,6.019872574637379,13.268905708789873,41.11191264839309,27.843006939603214,24.612980868459093,6.8102804752253725,12.514275381723944,20,18,0.4214878588092991,-0.7095458804961603,672.3200000000002,37.83101174479891
1,10.0,1.5231546211727816,0.56,2,13,11,10.0,0.0,0.0,0,50,8,5,-2.81856049845439,14.152199762187873,51.160000000000004,32.83511730119799,21.03,10.275592582086643,3.5748488115921013,2.536236289860995,0.5963679872840697,20.0,19.40363201271593,9.91394877923777,1.4397093946560453,3.3041775465991243,23,13,-0.43062576500409894,1.4009300110957748,116.00000000000001,22.032647029861856
1,10.42,1.2014990636700473,0.7712,6,15,9,10.0,0.0,1.0,0,50,16,9,0.6728087243778931,6.222952363249997,55.01,32.926150380220264,21.2,7.481028167393421,4.205624660280089,3.315560352303539,2.0906208343092927,19.0,16.90937916569071,6.667611618558708,1.989629273438359,5.828031254883267,13,19,0.8743418264413237,-0.1164709038705607,72.17999999999999,19.856222711662646
1,10.76,2.140654105641544,1.0432,9,23,14,10.0,0.0,1.0,0,50,17,10,4.350260142493219,20.149357463874427,60.18,33.51231358072453,21.680000000000003,14.2805149577384,5.464687631434825,4.585039229191438,1.7289114170758748,25.07471550335207,23.345804086276196,15.186872080082097,4.70490594759165,8.351220043433548,26,19,-0.13052503605633003,-0.4444322154027871,229.11999999999998,32.716503596079804
1,10.58,2.3072927859289987,1.0223999999999998,3,23,20,10.0,0.0,1.0,0,50,18,11,2.8333086126827,17.323460762581913,58.63,33.32407872985047,21.39,15.257271943901543,6.231203553712079,5.234919329086453,4.378907644430454,26.14000174712982,21.761094102699367,16.492026129341074,4.590440481219835,8.454824656673203,26,18,-0.16844085336398945,-0.8723813795370825,266.1799999999999,31.923195061549453
1,10.3,1.4730919862656238,0.7600000000000002,3,16,13,10.0,0.0,1.0,0,50,20,12,-1.464051157536393,14.068975769287945,54.13,32.62502973494458,20.790000000000003,9.623740726656397,4.254162683816954,3.4632248632397533,0.27680924718305344,17.062578132172273,16.78576888498922,9.528818073415444,3.1570041092738315,5.905394129373851,24,14,-0.3428069980541168,-0.5384613125539324,108.49999999999999,18.71802335252085
1,10.64,1.5844241856270689,0.8368000000000001,7,19,12,10.0,0.0,1.0,0,50,22,14,3.4387820718548645,15.693312226491514,57.86,33.215895927971054,21.380000000000003,10.449049429581128,4.347297858581985,3.1387955686590296,8.881784197001252e-16,21.110191683572197,21.110191683572197,10.393586400668799,2.535276909948302,4.203610538588138,24,12,0.14486324881467832,0.6954184461439543,125.52,35.62973848019709
1,10.72,1.4288456879593403,0.7487999999999999,10,19,9,10.0,0.0,1.0,0,50,24,12,4.366240132263649,21.19761254311572,58.480000000000004,33.487842753188396,21.59,9.607555103862904,3.44356649890202,2.9042595827988467,8.005932084973443e-16,16.14333024931728,16.14333024931728,9.063175563134203,2.4376325397547074,4.993201409268967,24,12,-0.16311426076907962,-0.29584122041347793,102.08,33.979827057821254
1,10.74,1.694815624190431,0.8392000000000001,9,21,12,10.0,0.0,1.0,0,50,23,13,4.699499305543283,24.707232125748597,59.10999999999999,33.25791791725105,21.430000000000003,11.519441083997778,3.722028683455746,3.0059014991831816,2.341831170928841,17.994861780927078,15.653030609998236,11.678676663549654,2.412271826177143,5.242053711196986,27,11,-0.3401309043073142,-0.10800539943627774,143.61999999999998,22.147791654917455
1,10.56,1.589465318904442,0.7568,9,21,12,10.0,0.0,1.0,0,50,18,11,5.642964912008743,34.26786820848848,57.02,32.91722378629872,21.02,11.130640378559143,2.237588869042336,1.6850319519333634,2.000000000000001,15.253380984555353,13.253380984555353,11.195283316647462,1.1794905276038001,2.4848685438585356,26,14,-1.024735345758539,3.773165726564903,126.31999999999996,16.893614568505182
1,10.14,1.523285921946369,0.5848000000000002,0,11,11,10.0,0.0,1.0,0,49,17,9,-5.838601638227935,36.30415367161878,52.57,32.671958163583405,20.62,10.695048681849963,2.0009219862104106,1.6369299856889077,6.248633219310777,14.50039091468585,8.251757695375073,10.92988503500475,1.569557671672209,3.0596600315306386,27,17,-0.19238110596994387,-0.5326972835882313,116.02000000000001,11.14105827167175
1,10.12,1.8508376482014839,0.8096,0,11,11,10.0,0.5,1.0,0,49,23,10,-4.358666232515676,19.279888374065553,52.919999999999995,32.59782148925416,20.64,11.87136526644705,5.817748440305426,4.717785348140603,1.493498660087287,22.495267214237106,21.00176855414982,13.012547152287922,2.9874528477120776,7.124162461377182,27,21,-0.14011341315190898,-0.6813927656071828,171.28,14.969965713331153
0,10.72,1.7780888616714294,0.8271999999999999,3,19,16,11.0,0.0,1.0,0,50,31,11,0.6399765766500485,14.192973577668873,59.04,33.3771582870371,21.43,11.219658014900498,5.95192376275592,4.710772580169436,1.584464404468035,24.373612395688433,22.789147991220396,11.171177570229062,4.326025745713075,8.66594100236056,24,13,0.21253717835231806,-0.584616478962785,158.07999999999998,33.01203485487515
1,10.7,1.5132745950421556,0.7919999999999999,7,19,12,11.0,1.0,1.0,0,50,26,13,3.424714039389089,17.14013844129595,58.39,33.190097480630094,21.370000000000005,9.942998210041035,4.2395189926450785,3.652852034384453,2.727213614891765,17.056371192106138,14.329157577214373,9.651685251460615,4.347457525804286,7.388382117673865,22,13,-0.0842115163677646,-1.2126211678631789,114.49999999999999,35.35937130665455
1,10.58,1.7098537949193198,0.8391999999999998,7,21,14,10.0,0.0,1.0,0,50,19,14,4.484525784701829,25.298130802476262,57.43000000000001,32.64700862164386,21.090000000000003,11.616800943372702,3.770039939865037,2.7112787660979962,1.0000000000000018,18.47683475381617,17.47683475381617,11.363006450127177,1.950688842133001,3.726601282319683,24,18,-0.4376404450837663,0.5848922310275602,146.18,24.779286260604486
1,10.52,1.9518196638009362,0.9039999999999998,3,21,18,10.0,0.0,1.0,0,50,20,11,2.059861812537943,18.236611025864324,57.239999999999995,32.82480011127355,21.130000000000003,13.03630348387475,4.9418760015899394,3.988200622015338,1.9999999999999982,22.31959545775376,20.319595457753763,13.231520188119369,3.5257679697824944,6.660444896815905,26,18,-0.20948574348597981,-0.5770283815812856,190.48000000000002,24.140916852143828
1,10.1,1.526433752247375,0.684,3,11,8,10.0,0.0,1.0,0,50,19,11,-3.9476007812914458,15.769198180110145,52.17,32.39082459267886,20.61,9.79454783084667,4.790029625134376,4.12611115614094,2.904035892446258,18.56498652315125,15.660950630704994,10.715729164888515,4.09367288488343,8.315935946602899,28,18,0.17694071009311524,-1.0227027091377592,116.5,19.176143098496063
1,10.5,1.676305461424021,0.86,3,17,14,10.0,0.0,1.0,0,50,21,12,0.07642633276081198,11.860817365534883,56.53,32.951083595469925,21.21,10.778901984960832,5.213695324564233,4.0678194369340375,1.6733468486969576,22.719556181642666,21.046209332945708,11.106669582143681,3.2580973300433556,6.085848728600326,26,14,0.34889690325814804,-0.20201259228562884,140.49999999999997,27.646542375146545
1,10.28,2.498319435140351,1.0448,-4,17,21,10.0,0.0,1.0,1,49,21,9,-3.1977979380460693,20.11916465460416,55.959999999999994,32.72590347009916,21.259999999999998,16.39990806646149,7.035054726400362,5.821323549910283,3.1879605572647476,30.111372638589188,26.92341208132444,16.811097792530067,5.807408021997745,10.89301958654825,26,20,0.06288640394367485,-0.8108467352951028,312.08,35.09630561071507
1,9.74,3.2237245539903068,1.3688,-7,11,18,10.0,0.5,1.0,2,48,47,10,-4.353630489459409,18.18840519573833,52.63,32.29027368771437,20.770000000000003,20.743741242965132,9.996083685165193,8.359096900835752,0.9999999999999973,36.99378101007259,35.99378101007259,22.17250470681747,8.331567477481427,12.609795078177248,28,10,-0.1237262223634303,-0.9854558895114383,519.62,29.554798267142665
1,10.14,2.498079262153225,0.8256,-7,11,18,10.0,0.5,1.0,1,49,24,12,-6.440671174633098,41.3317131131622,54.529999999999994,32.616076405481756,20.84,17.64306196591229,2.6664807460433613,2.0560373317794505,11.996581207786086,23.69487140819713,11.698290200411044,17.512234604210125,1.6281166649268606,2.8251660952537065,23,15,0.32079015429537555,0.24410809775979336,312.02,21.59224895235992
1,10.58,1.0409610943738483,0.6264,10,17,7,10.0,0.0,1.0,0,50,23,13,4.627208655616324,25.999278889489823,56.510000000000005,32.65991003859128,21.09,6.961840958400017,2.6112228468015175,2.0761853868561553,2.0442831050109267,11.318584450190986,9.27430134518006,6.992034311986639,1.8610619790269567,3.62714781017379,27,17,-0.10347618773852076,-0.7528155656261752,54.180000000000014,30.44215325293612
1,10.4,2.1725560982400434,0.8879999999999998,-3,17,20,11.0,0.0,1.0,1,49,27,11,-4.12386222899198,27.651393277793733,56.44,32.645192291699715,21.01,14.700321482226963,4.971606867984296,4.090032178099816,4.566428068558915,22.49541856092122,17.928990492362303,14.939661826995794,3.7631135951955166,6.476071339109314,27,13,-0.15880925216001854,-0.8074444575876023,235.99999999999997,32.98627962958221
1,10.16,2.0431348462595413,0.84,-3,11,14,10.5,0.5,1.0,1,49,25,10,-5.478785732484189,31.782355824936552,53.699999999999996,32.43609368178484,20.580000000000002,14.187649531962977,3.419092364199217,2.775168789223572,7.110264207744253,19.866175170985954,12.755910963241702,15.014214779258362,1.8886251390042297,4.307353372162334,29,14,-0.5159854228408979,-0.6426288892153327,208.72,16.28260706458882
1,10.38,0.79724525711979,0.5704,6,11,5,10.0,0.0,1.0,0,50,23,12,-3.1564321962246353,15.415521515326624,54.19,32.58367805423582,20.64,5.39112446403652,1.8342160292174898,1.5238175065027175,1.7381847531986374,9.056048289749022,7.317863536550385,5.4025137219568915,1.2989065988697002,2.4794361139182994,26,14,-0.19814730225288,-0.689684564097254,31.78000000000001,8.251101996167296
1,10.16,2.3610167301397933,0.8064000000000001,-6,11,17,10.0,0.5,1.0,1,49,24,14,-6.391474775345197,40.90109518204261,54.4,32.77444447273814,20.84,16.660633222897015,2.613706922630457,2.2486612087005375,12.573328543495622,22.85060283502634,10.277274291530718,16.636112798522014,2.3578333802804163,4.89628821076173,23,15,0.41691708623861695,-0.7245049573684224,278.72,17.90467293940292
1,10.3,2.662705391138869,0.9640000000000001,-6,19,25,10.0,0.0,1.0,1,49,23,15,-3.883130788981648,27.367427851858352,56.59,33.2021060035226,21.270000000000003,18.082703814718865,5.894956880817939,4.996873237676653,7.313505652356301,26.561754210639172,19.24824855828287,19.36344743313466,5.007897472845318,10.209241906895208,32,16,-0.4449119619924951,-1.0843746409279436,354.49999999999994,26.758072846531434
1,10.56,1.5768322675541617,0.8320000000000002,6,19,13,10.0,0.0,1.0,0,50,20,13,3.011560561283832,16.0830662432979,57.0,33.199982945488095,21.26,10.3900054076984,4.347980046543553,3.6621652192684295,1.6837623958401735,18.146698876468122,16.46293648062795,10.355912008729282,3.9213761087981664,8.006645057916536,24,14,-0.22829837579518744,-0.9086145590547297,124.32000000000002,23.628635924956885
1,10.06,2.0040958060931118,0.7616000000000003,-2,15,17,10.0,0.0,1.0,1,49,16,11,-4.19705765626313,24.31810687623826,52.61,32.51961333343854,20.73,13.313125084393567,5.261089985376558,4.196309488557952,1.0000000000000022,22.379837776991266,21.379837776991263,13.404426702948976,3.918053559067417,6.438761184280137,28,20,-0.1428255265410144,-0.4945718247474784,200.82,22.174800370152465
1,10.54,2.4430309044299867,1.06,-2,19,21,10.5,0.5,1.0,1,49,25,9,-1.3117269613388631,15.503428545579876,58.53,33.201351624479486,21.480000000000004,15.69624331485366,7.624837695488629,6.4599879890802265,2.468121313285042,33.44068678760216,30.97256547431712,14.305835809161122,4.407157831572233,10.177010026434703,24,21,0.3218608150875751,-0.5005812442253199,298.41999999999985,39.099244078956076
1,11.06,1.8911372240004163,0.9504000000000005,10,19,9,11.0,0.5,1.0,0,50,4,11,3.08954621045736,8.946839676387775,62.949999999999996,33.911969330191866,22.11,11.433859204733038,7.192791630614891,6.596088456028839,0.9798286498831448,24.322848931999093,23.343020282115948,8.921137693983681,5.6915031799202325,13.06066196896143,24,12,0.23357604775920654,-1.3980806018071354,178.81999999999996,39.5990979271965
1,10.24,2.596613178738797,0.9472000000000002,-6,17,23,10.0,0.0,1.0,1,49,18,11,-4.46601614323779,28.614796791223416,55.800000000000004,33.3752309657224,21.49,17.815061387017117,5.159805013448829,3.798021828125332,6.956939009400516,29.60424768943629,22.64730868003577,18.127052739347516,2.7789124116477417,6.1657384763098335,29,17,-0.19347443098296255,0.16696903185478806,337.12,32.900732382961266
1,9.88,2.612584926849269,0.950399999999999,-6,12,18,10.0,0.0,1.0,1,49,48,10,-4.996565679405863,25.981238168147318,52.220000000000006,32.980818208111494,21.080000000000002,17.406283085206592,6.728016581194979,5.8054459618484735,5.353423240022569,27.426717480200374,22.073294240177805,18.224477392995375,6.268246574966522,11.414772530589469,26,12,-0.11653775002063509,-1.2006421049423832,341.28,25.11229813385244
1,10.3,1.3,0.6560000000000002,2,12,10,10.0,0.0,1.0,0,50,22,10,-5.101502048247613,30.3282798221351,53.89,32.79718248387746,20.88,8.82527486793689,2.8877349776736527,2.402055386542372,3.0495781161099083,15.207253660844716,12.157675544734808,9.664749306423237,1.6715982819019661,3.8874653149063416,25,16,-0.15347478106226803,-0.4094377479320235,84.5,15.876279755077217
1,11.16,3.170867389217026,1.3807999999999998,9,26,17,10.0,0.5,1.0,0,50,3,11,4.1406822841543836,16.312198976840342,67.3,34.21348808496677,22.190000000000005,20.90552800723707,8.714269365549887,7.428818746074968,5.999999999999995,37.23556379257903,31.235563792579036,20.691570515058427,7.246088460753743,12.965509334184988,24,10,-0.03289107994273647,-0.9877131466732725,502.7200000000001,47.40697203235022
1,10.68,3.7812167353908714,1.6688,-1,26,27,10.0,0.5,1.0,1,49,21,12,1.9865676365201979,9.882973816992857,64.18,33.95578099626561,22.17,23.655505510130148,13.034049517141796,10.889502248415683,4.649945505833801,50.722545623579904,46.072600117746106,22.081665032071655,9.407595423835307,17.63144118191444,20,12,0.3567196453223412,-0.8206373936543794,714.8800000000002,55.07213974620958
1,9.84,2.9689055222421614,1.3744,-4,17,21,10.0,0.0,1.0,2,48,46,12,-2.8478217693737173,10.991741858674402,52.82,33.02151187080069,21.28,20.27520691496957,6.215325435522739,4.7917853930798096,5.382394707758334,28.464527601888257,23.082132894129924,22.132394035157564,2.741340914190573,6.138103862578994,31,17,-1.1049233436116463,0.34424851249318555,440.7199999999999,47.18497166651202
1,10.78,3.2636789057748925,1.3712,-4,25,29,10.0,0.5,1.0,1,49,24,13,0.1513288016166529,13.368498066984262,63.43000000000001,33.9085824041857,21.95,21.846650202730977,8.134669907952706,6.682956775751428,4.394847977336316,34.343721856545905,29.94887387920959,22.72595499280469,5.961534411047321,11.578127810675614,27,21,-0.5392395000080168,-0.5588873436986708,532.5799999999999,43.40700163100399
1,10.88,2.329291737846507,0.9504,10,25,15,10.0,0.0,1.0,0,50,23,11,4.997303150062995,25.763851630432548,61.9,33.25558177050363,21.430000000000003,15.7111216728832,5.47512395389109,4.66826181055758,6.0083109027624495,25.500528684586513,19.492217781824063,15.147635119672886,3.147635119672886,7.681027944047511,24,17,0.050719770621924974,-0.9364353640777803,271.28,27.4660784503312
1,10.52,1.7348198753761153,0.8815999999999999,2,18,16,10.0,0.0,1.0,0,50,23,13,-0.6886622416172227,15.658497168444285,56.839999999999996,32.81475512288853,21.15,11.934994241736497,3.332706536417503,3.0962156956071665,6.96617159554981,17.975536667711125,11.009365072161316,12.569819433250531,3.1408357125809694,6.643788175904909,25,14,0.0726966591876495,-1.4679130035040917,150.47999999999996,24.832462823664642
1,10.24,2.4703036250631216,1.1088000000000002,-2,18,20,10.0,0.5,1.0,1,49,22,13,-2.505346671164511,13.524069411152965,55.48,32.98539684105842,21.28,16.571217853976375,6.061491368596088,5.180259170990033,6.4224064194249415,27.228756816065932,20.80635039664099,16.10855927684169,5.141026688845427,9.892457181685819,21,15,0.15650534007987912,-1.0579691301969827,305.12000000000006,29.524304519285494
1,10.04,2.6529983038064686,1.0479999999999998,-2,16,18,10.0,0.0,1.0,2,48,20,12,-3.4683846335175117,14.514553592823503,53.919999999999995,32.896628541612905,21.140000000000004,17.486881032036113,7.301440446086101,5.992064082027461,5.734320767219066,30.195070214123604,24.460749446904536,17.39435944476871,6.006365493581368,11.31959587828962,23,19,0.0932556946464097,-1.0484668065569434,351.9199999999999,34.10264997066787
1,10.9,3.3060550509633075,1.38,-2,26,28,10.5,0.5,1.0,1,49,25,14,1.356572671958219,12.200884109056306,64.87,33.44897778117053,21.660000000000004,22.459548649540903,7.295322863547248,5.836608949744926,4.725190383734702,33.02766457509177,28.302474191357067,22.393220564288576,4.9074251474300645,8.635417869736127,24,21,-0.7314567499195478,0.025282128436019846,546.5,38.53920522620273
1,10.76,3.0434191298603612,1.2496,1,26,25,11.0,1.0,1.0,0,50,26,13,2.5656041243247514,14.30446321838933,62.52,33.256880019866074,21.610000000000003,19.655558521382073,9.286035094912851,7.507009460410748,2.0000000000000036,39.91914675907992,37.91914675907992,17.554083356752315,4.8025236453351585,12.87195435348481,20,20,0.587989813071825,-0.5729809595817628,463.12,36.09764777200343
1,10.38,1.7191858538273281,0.8848,1,16,15,11.0,1.0,1.0,0,50,26,12,-2.677357153092453,17.339469348688375,55.349999999999994,32.80564579792564,21.16,10.898552053933491,5.658399198982787,4.7502721958446426,0.821751065254726,23.279172666865374,22.457421601610648,10.458736097893677,3.5768202263023046,7.061932597821921,24,18,0.27826756364507904,-0.526315598203392,147.78,24.311254800483596
1,10.72,1.2967652061957862,0.7488000000000001,10,17,7,10.0,0.0,1.0,0,50,24,12,3.5560636701285393,13.567020127629789,58.3,33.49047430315168,21.55,8.417908349295317,3.8645487951649846,3.2981472336809508,1.725144721728855,16.116335662593716,14.391190940864862,7.7440208953241045,3.01707345094351,5.873546227158297,20,21,0.22016915373545,-0.9837727627756445,84.08,37.84099369194515
1,10.52,1.1530828244319662,0.6816,7,17,10,10.0,0.0,1.0,0,50,23,15,2.9646471893262802,18.719032786386713,56.0,33.33383513472118,21.439999999999998,7.425946242978818,3.562591344831224,2.8839201670553662,2.639234386380142,16.16853218024876,13.529297793868619,6.002869468325015,1.8073091929201732,3.885332495912939,19,16,1.0689750402745604,0.16675364919439462,66.48,38.86387210619696
1,10.24,1.2737346662472526,0.7088,3,12,9,10.0,0.5,1.0,0,50,22,14,-3.881889354544982,18.859073561850067,53.24,32.431945868214285,20.970000000000002,8.65764121152649,2.7965619708062555,2.4263161718356887,2.4672100303695377,12.403660968576832,9.936450938207294,8.475136257338784,2.475136257338784,4.271144488373133,24,12,-0.378781959229659,-0.8693660474751419,81.11999999999999,31.476370313885795
1,10.5,1.972308292331602,0.94,3,21,18,10.0,0.0,1.0,0,50,19,13,2.025473718970473,17.46262580871128,57.07,32.59462333350936,21.090000000000003,12.902974932500477,5.6553183505764135,4.7775686913843565,2.7791793508923264,21.842721826008002,19.063542475115675,13.029043230485906,4.244100829740068,8.291792156773031,27,19,-0.13365811047857928,-1.0401260717482421,194.5,32.269353763533175
1,10.5,1.6643316977093239,0.8,9,21,12,10.0,0.0,1.0,0,50,14,12,5.166805385113333,29.10813382163198,56.510000000000005,32.88643221294729,20.93,11.421392706222862,3.298229716451551,2.7958546818481347,6.060671337326525,17.05902855379848,10.998357216471955,12.187888334627807,2.024631176240989,5.841905423293083,26,16,-0.10643670617375944,-1.1286745408741512,138.5,13.732966303380906
1,10.38,0.7453858061433689,0.5664000000000001,9,14,5,10.0,0.0,1.0,0,50,18,10,2.1532618221433584,8.799248025600708,54.15,32.62529968057577,20.82,4.7781322598953855,2.348699828087279,2.032279505032852,1.525170978899421,9.0,7.474829021100579,4.213766542154257,2.4029266063269383,3.9030324538097307,23,19,0.19614396249424615,-1.2016256091977429,27.78,12.319475397039135
1,10.72,1.96,0.9488,5,22,17,10.0,0.5,1.0,0,50,24,12,3.422375030811991,20.597405530563844,59.379999999999995,32.61691070103433,21.21,12.773616967103179,5.730157901640564,4.697741212659594,2.000000000000001,25.60873886259629,23.60873886259629,11.29325607551116,3.7390618809781717,8.084054838424041,22,16,0.5925965333038233,-0.28142328964905516,192.07999999999998,25.413369080640415
1,10.62,1.906724940834414,0.8944,5,22,17,10.0,0.0,1.0,0,50,22,12,3.7707904882759027,23.947522888927605,58.21,32.694884553695836,21.07,12.755770576065842,4.772851655890873,4.169422180447713,2.9999999999999982,20.700943748148777,17.70094374814878,13.309784424727262,4.396545691247338,6.760905169058786,26,16,-0.1501386397045945,-0.936533844767161,181.78,23.411199533267776
1,10.8,1.9183326093250879,0.8319999999999999,10,23,13,10.0,0.0,1.0,0,50,24,13,5.317117558455403,30.192344045368593,60.160000000000004,32.93176048139649,21.099999999999998,12.994590067500283,4.346922016604302,3.7289263149546716,5.365849694810787,19.283638529089405,13.917788834278618,13.989471151558972,3.343240943146851,7.541652962784234,26,16,-0.39916816165474106,-1.1153003712749963,184.0,20.441751279140306
1,11.12,3.083115307606902,1.3055999999999994,10,28,18,10.0,0.0,1.0,0,50,3,14,4.440470666107664,19.43905691496315,66.58,32.98924717230329,21.34,20.062328128091302,9.081992177795094,7.813850272865535,2.988523976499232,34.79030594411868,31.801781967619448,20.998282730606732,7.591739649199678,14.665139484419536,26,22,-0.28107878124081914,-0.9926807206549855,475.28,27.92587388520713
1,10.36,3.0903721458749915,1.192,0,28,28,10.0,0.0,1.0,0,49,20,12,2.783699408144782,21.124598160468388,58.440000000000005,31.982952385555418,20.61,20.44801009417332,8.315298510037687,6.861361551141279,3.7327908937276386,40.66964912380518,36.93685823007754,19.85830440827073,5.85830440827073,10.856511863806702,22,22,0.32904396564383287,-0.2085583072306192,477.5199999999999,36.65760433227331
1,10.08,1.8093092604637828,0.8464,0,11,11,10.0,1.0,1.0,0,49,23,12,-4.191518736683631,18.885836895107527,52.440000000000005,31.938296632928303,20.390000000000004,11.866817923040603,5.118499833414826,4.18616884299359,2.000000000000002,21.744200071094955,19.74420007109495,12.96150231910817,2.868128986062988,7.041187047197893,28,14,-0.002269180349778417,-0.7322803660693187,163.68,30.176727007081432
1,10.3,1.1704699910719627,0.644,3,11,8,10.0,0.5,1.0,0,50,23,14,-4.789391833039944,27.352229740529598,53.730000000000004,32.82316629607254,20.950000000000003,8.040359860461011,2.2914127733694882,1.9361425966079444,3.0000000000000018,12.817178978895447,9.817178978895445,7.552519266862388,1.972801382466237,3.605249349678772,24,16,-0.055452916645236036,-0.5590852143637219,68.5,16.56362997666902
1,10.1,1.7,0.8079999999999998,3,15,12,10.0,0.0,1.0,0,50,18,12,-2.427844494199063,10.627435016343197,52.449999999999996,32.580411078052265,20.92,11.092250127934872,4.940745560253598,4.019576074431324,3.162188580513628,22.059036893620828,18.8968483131072,11.657609172889574,3.3423908271104263,7.041494222854115,25,15,0.32216004758333955,-0.5393163920120236,144.5,23.511490038200414
1,10.24,1.3499629624548963,0.6768000000000001,3,15,12,10.0,0.0,1.0,0,50,17,12,-2.246164443249649,16.822030939143044,53.34,32.47138005286104,20.689999999999998,8.851275787220661,3.8255076493579154,3.153296107138175,2.9770834227002614,22.0,19.02291657729974,8.415617387411583,2.8228300187312296,5.551798131112788,21,13,0.812566481744892,0.9355633631269376,91.11999999999998,17.751309525044118
1,10.32,0.466476151587624,0.4352000000000001,10,11,1,10.0,0.0,1.0,0,50,16,12,0.771743633141288,-1.4044117647058842,53.36,32.67564245604223,20.66,3.0076462351412907,1.4339124591713897,1.1385270580443698,0.7763871853551182,6.0,5.2236128146448815,2.9648136040231696,0.9689865750897793,1.6778882301452103,21,19,0.34358408976181043,-0.6393574565295954,10.87999999999999,3.0076462351412907
0,10.38,0.4853864439804639,0.4712000000000002,10,11,1,10.0,0.0,1.0,0,50,19,11,0.49445138605819267,-1.7555178268251308,53.99,32.69488886346178,20.69,3.056049774372793,1.6373661593612174,1.4528737102223603,0.7175168407457067,6.160687156866678,5.4431703161209715,2.6861265495822,1.3793210327880878,2.9399164421995896,22,16,0.3597553897833404,-1.161105783715936,11.779999999999994,3.056049774372793
0,10.42,0.4935585071701226,0.48719999999999997,10,11,1,10.0,0.0,1.0,0,50,21,12,0.3241763593892437,-1.8949096880131355,54.410000000000004,32.70771980174147,20.71,3.2052932219995736,1.4678783292817612,1.2272637580919155,1.0,6.951934604646342,5.951934604646342,2.676412738395805,0.8743713404952849,2.1291919126084284,24,14,0.7741685873415572,-0.14090445809538332,12.179999999999989,3.2052932219995736
0,11.62,1.3695254652615994,1.3248,10,13,3,11.0,1.0,3.0,0,50,24,7,-0.08835036929458524,-1.8319160005714357,68.44999999999999,32.7152965200815,21.32,5.49970289301899,8.089941015825698,4.15786089397147,0.4271394045991378,42.05256716862771,41.62542776402857,3.0208953064332484,1.4528226712441226,3.109711922818236,12,18,3.7657528940751863,14.089406588156773,93.77999999999994,6.299979171595956
0,12.94,0.4200000000000001,0.11760000000000048,10,13,3,13.0,0.0,0.0,0,50,49,0,-6.857142857142846,45.020408163265266,83.80999999999997,32.81843595411748,22.03,3.0000000000000013,6.626809085637064e-15,3.579902814097444e-15,2.9999999999999925,3.0000000000000284,3.597122599785507e-14,3.0,0.0,0.0,4,9,2.943869827223373,9.135588422608025,8.820000000000006,3.97293228495121
0,13.0,0.0,0.0,13,13,0,13.0,0.0,0.0,0,50,0,0,,,84.49999999999999,32.91405852668857,22.12,3.1497988728315403e-15,6.646208413513997e-15,4.499712675473628e-15,0.0,2.842170943040401e-14,2.842170943040401e-14,0.0,0.0,3.385512029397499e-15,14,14,2.5450017610523847,6.1578298598813515,5.301145283085198e-29,2.799810697404664
0,13.0,0.0,0.0,13,13,0,13.0,0.0,0.0,0,50,0,0,,,84.49999999999999,32.858889188248085,22.090000000000003,3.1497988728315403e-15,6.646208413513997e-15,4.499712675473628e-15,0.0,2.842170943040401e-14,2.842170943040401e-14,0.0,0.0,3.385512029397499e-15,14,14,2.5450017610523847,6.1578298598813515,5.301145283085198e-29,2.5879510701418997
1,13.1,2.080865204668481,0.5879999999999996,7,26,19,13.0,0.0,0.0,0,50,3,2,4.195270375140334,28.11863095968298,87.96999999999998,33.647333661635,22.980000000000004,14.043241067120185,4.868854863074879,3.975706404631816,3.497694193466409,23.057984657353202,19.560290463886794,14.540510993080089,3.5405109930800887,6.41868072606222,26,6,-0.08389602688269322,-0.5937620499541243,216.49999999999994,42.675010240439796
