Time,X,Y,Z,Tap,Double_Tap
2025-03-02T19:20:47.504498,-175,182,171,0,0
2025-03-02T19:20:47.526121,24,257,122,0,0
2025-03-02T19:20:47.548444,30,233,111,0,0
2025-03-02T19:20:47.570062,15,230,114,0,0
2025-03-02T19:20:47.592132,14,238,115,0,0
2025-03-02T19:20:47.614407,18,248,116,0,0
2025-03-02T19:20:47.637494,19,248,114,0,0
2025-03-02T19:20:47.658257,15,245,118,0,0
2025-03-02T19:20:47.680209,18,245,115,0,0
2025-03-02T19:20:47.702517,17,243,117,0,0
2025-03-02T19:20:47.724407,16,241,117,0,0
2025-03-02T19:20:47.746239,17,245,115,0,0
2025-03-02T19:20:47.768794,16,244,116,0,0
2025-03-02T19:20:47.790096,17,242,114,0,0
2025-03-02T19:20:47.920852,17,243,117,0,0
2025-03-02T19:20:47.935043,17,242,116,1,0
2025-03-02T19:20:47.956617,17,243,115,0,0
2025-03-02T19:20:47.978653,17,243,116,0,0
2025-03-02T19:20:48.000685,17,243,117,0,0
2025-03-02T19:20:48.022165,18,243,115,0,0
2025-03-02T19:20:48.044577,17,243,114,0,0
2025-03-02T19:20:48.065291,17,243,116,0,0
2025-03-02T19:20:48.087694,16,244,115,0,0
2025-03-02T19:20:48.112295,17,242,117,0,0
2025-03-02T19:20:48.132572,17,243,114,0,0
2025-03-02T19:20:48.155184,16,243,115,0,0
2025-03-02T19:20:48.177763,16,244,116,0,0
2025-03-02T19:20:48.198621,16,243,116,0,0
2025-03-02T19:20:48.220934,17,243,117,0,0
2025-03-02T19:20:48.240964,17,243,115,0,0
2025-03-02T19:20:48.273237,17,242,115,0,0
2025-03-02T19:20:48.286428,17,242,116,0,0
2025-03-02T19:20:48.307614,16,243,115,0,0
2025-03-02T19:20:48.330015,16,244,116,0,0
2025-03-02T19:20:48.467231,16,243,117,0,0
2025-03-02T19:20:48.480327,18,243,117,0,0
2025-03-02T19:20:48.486861,16,243,116,0,0
2025-03-02T19:20:48.493611,16,242,116,0,0
2025-03-02T19:20:48.501287,16,243,115,0,0
2025-03-02T19:20:48.507820,16,243,116,0,0
2025-03-02T19:20:48.513938,17,243,116,0,0
2025-03-02T19:20:48.520154,18,242,116,0,0
2025-03-02T19:20:48.528274,16,243,116,0,0
2025-03-02T19:20:48.552991,17,242,115,0,0
2025-03-02T19:20:48.567010,17,243,115,0,0
2025-03-02T19:20:48.590101,17,243,117,0,0
2025-03-02T19:20:48.611226,16,233,103,0,0
2025-03-02T19:20:48.638838,21,256,154,0,0
2025-03-02T19:20:48.655738,23,222,111,0,0
2025-03-02T19:20:48.677103,36,192,126,0,0
2025-03-02T19:20:48.699532,47,262,117,0,0
2025-03-02T19:20:48.721500,4,247,115,0,0
2025-03-02T19:20:48.743042,10,240,116,0,0
2025-03-02T19:20:48.765893,25,245,114,0,0
2025-03-02T19:20:48.787909,9,242,116,0,0
2025-03-02T19:20:48.809014,21,241,117,0,0
2025-03-02T19:20:48.831537,18,243,113,0,0
2025-03-02T19:20:48.853502,13,244,118,0,0
2025-03-02T19:20:48.875823,19,244,118,0,0
2025-03-02T19:20:49.023384,17,243,114,0,0
2025-03-02T19:20:49.031999,14,243,117,0,0
2025-03-02T19:20:49.041233,17,244,115,0,0
2025-03-02T19:20:49.062677,14,244,117,1,0
2025-03-02T19:20:49.084909,16,242,116,0,0
2025-03-02T19:20:49.106859,18,243,117,0,0
2025-03-02T19:20:49.128100,16,243,116,0,0
2025-03-02T19:20:49.154617,17,242,116,0,0
2025-03-02T19:20:49.174378,18,242,115,0,0
2025-03-02T19:20:49.193192,17,242,116,0,0
2025-03-02T19:20:49.218941,17,242,116,0,0
2025-03-02T19:20:49.237361,17,242,116,0,0
2025-03-02T19:20:49.260457,17,243,116,0,0
2025-03-02T19:20:50.225929,16,243,117,1,0
2025-03-02T19:20:50.279853,16,243,116,0,0
2025-03-02T19:20:50.290425,17,243,115,0,0
2025-03-02T19:20:50.300171,17,242,116,0,0
2025-03-02T19:20:50.311617,17,243,116,0,0
2025-03-02T19:20:50.336119,16,243,117,0,0
2025-03-02T19:20:50.356926,16,242,116,0,0
2025-03-02T19:20:50.378612,16,244,117,0,0
2025-03-02T19:20:50.402286,17,242,114,0,0
2025-03-02T19:20:50.422885,17,242,117,0,0
2025-03-02T19:20:50.444912,16,243,117,0,0
2025-03-02T19:20:50.466650,16,243,116,0,0
2025-03-02T19:20:50.489077,16,242,115,0,0
2025-03-02T19:20:50.510457,17,243,116,0,0
2025-03-02T19:20:50.532306,17,243,116,0,0
2025-03-02T19:20:50.674529,18,243,117,0,0
2025-03-02T19:20:50.684046,17,242,117,0,0
2025-03-02T19:20:50.693030,18,242,116,0,0
2025-03-02T19:20:50.702972,17,243,118,0,0
2025-03-02T19:20:50.710415,17,244,116,0,0
2025-03-02T19:20:50.718934,17,242,117,0,0
2025-03-02T19:20:50.727362,17,243,117,0,0
2025-03-02T19:20:50.735820,16,242,116,0,0
2025-03-02T19:20:50.744326,15,243,116,0,0
2025-03-02T19:20:50.751409,16,243,118,0,0
2025-03-02T19:20:50.772177,17,244,116,0,0
2025-03-02T19:20:50.794230,17,242,115,0,0
2025-03-02T19:20:50.816260,17,242,116,0,0
2025-03-02T19:20:50.837802,17,243,116,0,0
2025-03-02T19:20:50.860764,17,242,117,0,0
2025-03-02T19:20:50.881782,314,292,243,0,0
2025-03-02T19:20:50.903935,-58,182,157,0,0
2025-03-02T19:20:50.925451,28,233,121,0,0
2025-03-02T19:20:50.946564,29,231,110,0,0
2025-03-02T19:20:50.968637,26,228,120,0,0
2025-03-02T19:20:50.990687,11,250,120,0,0
2025-03-02T19:20:51.014344,10,244,118,0,0
2025-03-02T19:20:51.035851,20,245,117,0,0
2025-03-02T19:20:51.058148,16,242,116,0,0
2025-03-02T19:20:51.078586,17,242,116,0,0
2025-03-02T19:20:51.227770,17,242,115,0,0
2025-03-02T19:20:51.234852,13,244,117,0,0
2025-03-02T19:20:51.242455,16,243,117,0,0
2025-03-02T19:20:51.249351,18,243,116,0,0
2025-03-02T19:20:51.257001,15,242,117,0,0
2025-03-02T19:20:51.264309,18,242,116,0,0
2025-03-02T19:20:51.328157,18,243,116,1,0
2025-03-02T19:20:51.349694,16,243,115,0,0
2025-03-02T19:20:51.371566,17,243,116,0,0
2025-03-02T19:20:51.393408,17,242,117,0,0
2025-03-02T19:20:51.416402,17,242,116,0,0
2025-03-02T19:20:51.438227,17,243,117,0,0
2025-03-02T19:20:51.460342,17,243,116,0,0
2025-03-02T19:20:51.481693,17,242,117,0,0
2025-03-02T19:20:51.503870,16,242,116,0,0
2025-03-02T19:20:51.528380,18,243,118,0,0
2025-03-02T19:20:51.547569,18,244,116,0,0
2025-03-02T19:20:51.569398,18,242,117,0,0
2025-03-02T19:20:51.591890,17,243,115,0,0
2025-03-02T19:20:51.613569,16,243,116,0,0
2025-03-02T19:20:51.635952,16,244,115,0,0
2025-03-02T19:20:51.786982,18,243,116,0,0
2025-03-02T19:20:51.794749,17,243,116,0,0
2025-03-02T19:20:51.802123,16,243,117,0,0
2025-03-02T19:20:51.809047,16,242,116,0,0
2025-03-02T19:20:51.816229,17,242,118,0,0
2025-03-02T19:20:51.823058,17,243,116,0,0
2025-03-02T19:20:51.833300,17,242,115,0,0
2025-03-02T19:20:51.840994,17,242,117,0,0
2025-03-02T19:20:51.848393,17,242,116,0,0
2025-03-02T19:20:51.855465,17,242,117,0,0
2025-03-02T19:20:51.875775,17,241,116,0,0
2025-03-02T19:20:51.896507,18,243,117,0,0
2025-03-02T19:20:51.918445,17,243,116,0,0
2025-03-02T19:20:51.940968,17,242,118,0,0
2025-03-02T19:20:51.962198,18,242,118,0,0
2025-03-02T19:20:51.985455,16,243,117,0,0
2025-03-02T19:20:52.008158,16,243,116,0,0
2025-03-02T19:20:52.028426,16,235,88,0,0
2025-03-02T19:20:52.050349,16,231,141,0,0
2025-03-02T19:20:52.072634,14,219,114,0,0
2025-03-02T19:20:52.094843,94,272,128,0,0
2025-03-02T19:20:52.117237,44,255,115,0,0
2025-03-02T19:20:52.138842,19,247,123,0,0
2025-03-02T19:20:52.160452,-1,249,116,0,0
2025-03-02T19:20:52.182033,18,238,115,0,0
2025-03-02T19:20:52.320082,21,242,117,0,0
2025-03-02T19:20:52.328076,9,243,116,0,0
2025-03-02T19:20:52.335167,14,241,115,0,0
2025-03-02T19:20:52.342786,21,243,116,0,0
2025-03-02T19:20:52.349323,18,243,117,0,0
2025-03-02T19:20:52.359062,15,243,115,0,0
2025-03-02T19:20:52.366184,18,243,115,0,0
2025-03-02T19:20:52.456223,16,243,116,1,0
2025-03-02T19:20:52.477571,17,242,117,0,0
2025-03-02T19:20:52.498963,17,242,115,0,0
2025-03-02T19:20:52.521628,17,242,116,0,0
2025-03-02T19:20:52.543826,16,243,116,0,0
2025-03-02T19:20:52.566108,18,242,118,0,0
2025-03-02T19:20:52.587550,17,242,117,0,0
2025-03-02T19:20:52.610473,17,243,116,0,0
2025-03-02T19:20:52.630941,16,244,116,0,0
2025-03-02T19:20:52.654118,16,243,116,0,0
2025-03-02T19:20:52.680727,16,243,117,0,0
2025-03-02T19:20:52.697452,17,242,117,0,0
2025-03-02T19:20:52.719640,17,243,117,0,0
2025-03-02T19:20:52.743976,18,242,116,0,0
2025-03-02T19:20:52.870436,17,243,116,0,0
2025-03-02T19:20:52.879682,17,242,115,0,0
2025-03-02T19:20:52.887810,17,243,116,0,0
2025-03-02T19:20:52.894458,17,243,116,0,0
2025-03-02T19:20:52.901097,18,243,115,0,0
2025-03-02T19:20:52.912026,17,243,115,0,0
2025-03-02T19:20:52.918526,17,243,117,0,0
2025-03-02T19:20:52.925547,18,242,116,0,0
2025-03-02T19:20:52.934170,18,243,118,0,0
2025-03-02T19:20:52.956634,17,242,117,0,0
2025-03-02T19:20:52.982038,17,243,116,0,0
2025-03-02T19:20:53.000488,16,243,117,0,0
2025-03-02T19:20:53.022728,17,243,116,0,0
2025-03-02T19:20:53.047502,19,242,116,0,0
2025-03-02T19:20:53.066264,17,243,117,0,0
2025-03-02T19:20:53.088509,17,242,115,0,0
2025-03-02T19:20:53.110356,16,243,115,0,0
2025-03-02T19:20:53.132590,16,242,116,0,0
2025-03-02T19:20:53.154641,16,243,116,0,0
2025-03-02T19:20:53.177057,16,243,115,0,0
2025-03-02T19:20:53.198221,17,243,115,0,0
2025-03-02T19:20:53.220339,18,242,117,0,0
2025-03-02T19:20:53.242627,17,243,115,0,0
2025-03-02T19:20:53.267051,145,377,141,0,0
2025-03-02T19:20:53.286809,7,254,136,0,0
2025-03-02T19:20:53.428069,16,232,112,0,0
2025-03-02T19:20:53.436542,30,229,111,0,0
2025-03-02T19:20:53.443435,12,236,118,0,0
2025-03-02T19:20:53.450246,12,243,118,0,0
2025-03-02T19:20:53.458901,20,242,114,0,0
2025-03-02T19:20:53.467999,11,243,116,0,0
2025-03-02T19:20:53.476166,15,245,117,0,0
2025-03-02T19:20:53.483304,19,242,114,0,0
2025-03-02T19:20:53.493023,16,241,114,0,0
2025-03-02T19:20:53.501069,16,243,114,0,0
2025-03-02T19:20:53.523921,18,243,116,0,0
2025-03-02T19:20:53.546213,16,244,116,0,0
2025-03-02T19:20:53.567408,16,242,117,0,0
2025-03-02T19:20:53.590465,17,244,115,0,0
2025-03-02T19:20:53.710714,16,243,116,1,0
2025-03-02T19:20:53.732346,17,242,116,0,0
2025-03-02T19:20:53.754425,17,241,115,0,0
2025-03-02T19:20:53.776755,17,243,115,0,0
2025-03-02T19:20:53.798715,17,243,115,0,0
2025-03-02T19:20:53.826336,17,243,118,0,0
2025-03-02T19:20:53.842965,17,242,118,0,0
2025-03-02T19:20:53.976733,16,243,115,0,0
2025-03-02T19:20:53.987228,17,243,116,0,0
2025-03-02T19:20:53.995215,16,243,117,0,0
2025-03-02T19:20:54.002413,17,242,115,0,0
2025-03-02T19:20:54.010537,18,242,116,0,0
2025-03-02T19:20:54.017448,16,242,116,0,0
2025-03-02T19:20:54.024787,16,244,115,0,0
2025-03-02T19:20:54.032348,17,243,116,0,0
2025-03-02T19:20:54.039404,17,242,116,0,0
2025-03-02T19:20:54.060904,17,242,116,0,0
2025-03-02T19:20:54.081968,17,242,117,0,0
2025-03-02T19:20:54.104052,17,243,116,0,0
2025-03-02T19:20:54.126080,17,243,117,0,0
2025-03-02T19:20:54.147691,17,243,115,0,0
2025-03-02T19:20:54.170111,18,242,115,0,0
2025-03-02T19:20:54.191613,16,243,114,0,0
2025-03-02T19:20:54.214000,17,243,115,0,0
2025-03-02T19:20:54.235627,17,244,117,0,0
2025-03-02T19:20:54.258012,15,243,117,0,0
2025-03-02T19:20:54.279644,17,243,116,0,0
2025-03-02T19:20:54.301418,16,243,117,0,0
2025-03-02T19:20:54.325167,17,243,117,0,0
2025-03-02T19:20:54.346050,17,243,117,0,0
2025-03-02T19:20:54.367554,14,233,102,0,0
2025-03-02T19:20:54.390969,-61,232,118,0,0
2025-03-02T19:20:54.518186,35,227,108,0,0
2025-03-02T19:20:54.526844,24,246,117,0,0
2025-03-02T19:20:54.534198,-4,247,121,0,0
2025-03-02T19:20:54.540891,-3,267,103,0,0
2025-03-02T19:20:54.548146,37,243,118,0,0
2025-03-02T19:20:54.554769,25,241,112,0,0
2025-03-02T19:20:54.561996,11,239,117,0,0
2025-03-02T19:20:54.568179,16,240,116,0,0
2025-03-02T19:20:54.584513,22,246,116,0,0
2025-03-02T19:20:54.605899,14,243,116,0,0
2025-03-02T19:20:54.627587,16,241,117,0,0
2025-03-02T19:20:54.655332,20,244,115,0,0
2025-03-02T19:20:54.671473,15,241,115,0,0
2025-03-02T19:20:54.693460,16,241,116,0,0
2025-03-02T19:20:54.814800,19,244,116,1,0
2025-03-02T19:20:54.836202,16,243,117,0,0
2025-03-02T19:20:54.858766,17,243,115,0,0
2025-03-02T19:20:54.880716,16,242,118,0,0
2025-03-02T19:20:54.902158,18,243,116,0,0
2025-03-02T19:20:54.924532,17,243,117,0,0
2025-03-02T19:20:54.945976,16,242,116,0,0
2025-03-02T19:20:55.080529,17,243,117,0,0
2025-03-02T19:20:55.087518,17,243,117,0,0
2025-03-02T19:20:55.096076,16,242,117,0,0
2025-03-02T19:20:55.101970,18,242,117,0,0
2025-03-02T19:20:55.110551,18,243,116,0,0
2025-03-02T19:20:55.117858,17,242,116,0,0
2025-03-02T19:20:55.127123,16,244,115,0,0
2025-03-02T19:20:55.135507,17,242,116,0,0
2025-03-02T19:20:55.142121,16,243,116,0,0
2025-03-02T19:20:55.163580,17,243,115,0,0
2025-03-02T19:20:55.183484,17,243,118,0,0
2025-03-02T19:20:55.206711,17,242,114,0,0
2025-03-02T19:20:55.228807,17,242,117,0,0
2025-03-02T19:20:55.251018,16,244,116,0,0
2025-03-02T19:20:55.271881,17,243,116,0,0
2025-03-02T19:20:55.295752,18,242,116,0,0
2025-03-02T19:20:55.318970,18,242,117,0,0
2025-03-02T19:20:55.337798,17,243,116,0,0
2025-03-02T19:20:55.359583,17,243,115,0,0
2025-03-02T19:20:55.382564,17,243,117,0,0
2025-03-02T19:20:55.405654,16,243,116,0,0
2025-03-02T19:20:55.425518,17,242,116,0,0
2025-03-02T19:20:55.447661,17,244,116,0,0
2025-03-02T19:20:55.470552,16,243,115,0,0
2025-03-02T19:20:55.493360,-16,197,44,0,0
2025-03-02T19:20:55.624651,-158,274,125,0,0
2025-03-02T19:20:55.632125,4,282,122,0,0
2025-03-02T19:20:55.639668,-41,311,116,0,0
2025-03-02T19:20:55.646499,48,257,120,0,0
2025-03-02T19:20:55.652809,7,230,113,0,0
2025-03-02T19:20:55.660469,10,242,112,0,0
2025-03-02T19:20:55.667567,23,239,116,0,0
2025-03-02T19:20:55.674631,12,241,116,0,0
2025-03-02T19:20:55.687704,16,245,116,0,0
2025-03-02T19:20:55.709766,18,244,115,0,0
2025-03-02T19:20:55.731953,14,243,117,0,0
2025-03-02T19:20:55.753685,18,242,116,0,0
2025-03-02T19:20:55.776137,15,243,117,0,0
2025-03-02T19:20:55.797612,17,242,118,0,0
2025-03-02T19:20:55.819966,17,243,116,0,0
2025-03-02T19:20:55.941031,15,243,117,1,0
2025-03-02T19:20:55.962208,17,243,115,0,0
2025-03-02T19:20:55.985224,17,243,117,0,0
2025-03-02T19:20:56.006509,14,243,117,0,0
2025-03-02T19:20:56.028884,16,243,117,0,0
2025-03-02T19:20:56.050453,17,243,116,0,0
2025-03-02T19:20:56.175200,18,243,116,0,0
2025-03-02T19:20:56.184435,17,242,117,0,0
2025-03-02T19:20:56.192378,17,243,116,0,0
2025-03-02T19:20:56.201192,17,243,116,0,0
2025-03-02T19:20:56.209419,16,243,116,0,0
2025-03-02T19:20:56.216869,17,243,117,0,0
2025-03-02T19:20:56.224096,17,243,117,0,0
2025-03-02T19:20:56.231157,18,241,115,0,0
2025-03-02T19:20:56.243969,17,242,116,0,0
2025-03-02T19:20:56.266421,16,243,116,0,0
2025-03-02T19:20:56.345010,16,242,116,0,0
2025-03-02T19:20:56.353517,17,243,115,0,0
2025-03-02T19:20:56.360377,17,243,116,0,0
2025-03-02T19:20:56.367094,17,243,116,0,0
2025-03-02T19:20:56.375540,17,243,116,0,0
2025-03-02T19:20:56.397185,17,243,116,0,0
2025-03-02T19:20:56.419165,16,243,115,0,0
2025-03-02T19:20:56.442452,17,243,118,0,0
2025-03-02T19:20:56.463869,17,243,116,0,0
2025-03-02T19:20:56.485413,16,242,117,0,0
2025-03-02T19:20:56.507678,17,243,115,0,0
2025-03-02T19:20:56.529199,18,243,116,0,0
2025-03-02T19:20:56.551671,17,243,118,0,0
2025-03-02T19:20:56.573735,17,242,116,0,0
2025-03-02T19:20:56.596562,16,243,116,0,0
2025-03-02T19:20:56.727845,-15,150,49,0,0
2025-03-02T19:20:56.735940,1,262,134,0,0
2025-03-02T19:20:56.748674,28,258,119,0,0
2025-03-02T19:20:56.756872,49,241,113,0,0
2025-03-02T19:20:56.767626,21,248,117,0,0
2025-03-02T19:20:56.775842,14,233,116,0,0
2025-03-02T19:20:56.783636,15,238,117,0,0
2025-03-02T19:20:56.790829,18,242,116,0,0
2025-03-02T19:20:56.798758,18,245,117,0,0
2025-03-02T19:20:56.810454,15,243,117,0,0
2025-03-02T19:20:56.832700,17,244,116,0,0
2025-03-02T19:20:56.854678,19,242,115,0,0
2025-03-02T19:20:56.876588,16,243,117,0,0
2025-03-02T19:20:56.899033,16,243,117,0,0
2025-03-02T19:20:56.921345,18,243,117,0,0
2025-03-02T19:20:57.041657,16,242,117,1,0
2025-03-02T19:20:57.064084,17,243,115,0,0
2025-03-02T19:20:57.085467,16,242,117,0,0
2025-03-02T19:20:57.107708,16,242,117,0,0
2025-03-02T19:20:57.129939,17,242,116,0,0
2025-03-02T19:20:57.151653,17,243,118,0,0
2025-03-02T19:20:57.277098,17,243,117,0,0
2025-03-02T19:20:57.288237,16,243,116,0,0
2025-03-02T19:20:57.294766,16,243,117,0,0
2025-03-02T19:20:57.301776,17,243,116,0,0
2025-03-02T19:20:57.308238,16,243,116,0,0
2025-03-02T19:20:57.315325,16,242,116,0,0
2025-03-02T19:20:57.326432,16,243,117,0,0
2025-03-02T19:20:57.333541,17,241,116,0,0
2025-03-02T19:20:57.345454,17,242,117,0,0
2025-03-02T19:20:57.367742,17,243,117,0,0
2025-03-02T19:20:57.388984,16,243,117,0,0
2025-03-02T19:20:57.411077,16,242,116,0,0
2025-03-02T19:20:57.433121,17,242,115,0,0
2025-03-02T19:20:57.457357,16,243,115,0,0
2025-03-02T19:20:57.478138,16,243,116,0,0
2025-03-02T19:20:57.498964,16,242,117,0,0
2025-03-02T19:20:57.521365,16,242,118,0,0
2025-03-02T19:20:57.543988,17,243,116,0,0
2025-03-02T19:20:57.567859,16,243,116,0,0
2025-03-02T19:20:57.591322,17,243,115,0,0
2025-03-02T19:20:57.609640,17,243,118,0,0
2025-03-02T19:20:57.632800,16,243,117,0,0
2025-03-02T19:20:57.653969,18,243,117,0,0
2025-03-02T19:20:57.677184,15,242,116,0,0
2025-03-02T19:20:57.699737,147,317,138,0,0
2025-03-02T19:20:57.829110,-78,260,162,0,0
2025-03-02T19:20:57.836434,6,247,123,0,0
2025-03-02T19:20:57.843261,50,231,106,0,0
2025-03-02T19:20:57.850148,18,233,117,0,0
2025-03-02T19:20:57.857735,-1,241,120,0,0
2025-03-02T19:20:57.864529,30,249,116,0,0
2025-03-02T19:20:57.870988,9,240,120,0,0
2025-03-02T19:20:57.878215,15,244,119,0,0
2025-03-02T19:20:57.892215,27,246,114,0,0
2025-03-02T19:20:57.914204,10,242,116,0,0
2025-03-02T19:20:57.936703,15,241,117,0,0
2025-03-02T19:20:57.958432,22,245,116,0,0
2025-03-02T19:20:57.980619,12,243,118,0,0
2025-03-02T19:20:58.002941,21,244,117,0,0
2025-03-02T19:20:58.025213,16,243,118,0,0
2025-03-02T19:20:58.146287,14,242,118,1,0
2025-03-02T19:20:58.167880,16,242,116,0,0
2025-03-02T19:20:58.190167,17,244,116,0,0
2025-03-02T19:20:58.211814,16,242,118,0,0
2025-03-02T19:20:58.234299,16,244,117,0,0
2025-03-02T19:20:58.374641,17,243,117,0,0
2025-03-02T19:20:58.387364,15,243,118,0,0
2025-03-02T19:20:58.395104,17,243,116,0,0
2025-03-02T19:20:58.402821,16,242,116,0,0
2025-03-02T19:20:58.410291,18,242,116,0,0
2025-03-02T19:20:58.416925,17,242,115,0,0
2025-03-02T19:20:58.424579,16,242,116,0,0
2025-03-02T19:20:58.432053,17,242,116,0,0
2025-03-02T19:20:58.438892,17,243,116,0,0
2025-03-02T19:20:58.450547,17,243,116,0,0
2025-03-02T19:20:58.472645,17,241,116,0,0
2025-03-02T19:20:58.495228,17,243,116,0,0
2025-03-02T19:20:58.516896,17,242,116,0,0
2025-03-02T19:20:58.538669,17,242,115,0,0
2025-03-02T19:20:58.560995,17,243,118,0,0
2025-03-02T19:20:58.582257,17,242,118,0,0
2025-03-02T19:20:58.604507,17,242,116,0,0
2025-03-02T19:20:58.628332,16,244,115,0,0
2025-03-02T19:20:58.651188,17,242,117,0,0
2025-03-02T19:20:58.671433,18,243,117,0,0
2025-03-02T19:20:58.694566,18,242,116,0,0
2025-03-02T19:20:58.715620,18,243,116,0,0
2025-03-02T19:20:58.736602,16,242,116,0,0
2025-03-02T19:20:58.758651,17,242,117,0,0
2025-03-02T19:20:58.781085,17,242,116,0,0
2025-03-02T19:20:58.802816,17,243,117,0,0
2025-03-02T19:20:58.926383,51,187,14,0,0
2025-03-02T19:20:58.932688,-63,185,109,0,0
2025-03-02T19:20:58.939901,-3,239,109,0,0
2025-03-02T19:20:58.947329,27,264,120,0,0
2025-03-02T19:20:58.956378,-3,247,119,0,0
2025-03-02T19:20:58.963860,12,236,117,0,0
2025-03-02T19:20:58.970916,29,241,113,0,0
2025-03-02T19:20:58.977564,17,241,117,0,0
2025-03-02T19:20:58.999133,8,243,119,0,0
2025-03-02T19:20:59.020125,21,244,118,0,0
2025-03-02T19:20:59.042640,17,244,117,0,0
2025-03-02T19:20:59.063751,13,242,120,0,0
2025-03-02T19:20:59.085617,18,241,117,0,0
2025-03-02T19:20:59.107986,20,242,116,0,0
2025-03-02T19:20:59.129861,16,242,116,0,0
2025-03-02T19:20:59.250489,17,244,117,1,0
2025-03-02T19:20:59.272593,16,242,117,0,0
2025-03-02T19:20:59.294733,17,243,117,0,0
2025-03-02T19:20:59.316546,16,243,118,0,0
2025-03-02T19:20:59.338533,18,243,117,0,0
2025-03-02T19:20:59.472592,18,243,117,0,0
2025-03-02T19:20:59.479564,17,242,116,0,0
2025-03-02T19:20:59.489138,17,242,116,0,0
2025-03-02T19:20:59.495814,16,242,115,0,0
2025-03-02T19:20:59.502207,17,242,116,0,0
2025-03-02T19:20:59.513728,17,243,117,0,0
2025-03-02T19:20:59.521426,16,243,118,0,0
2025-03-02T19:20:59.527953,17,242,115,0,0
2025-03-02T19:20:59.534126,17,242,117,0,0
2025-03-02T19:20:59.558160,17,243,117,0,0
2025-03-02T19:20:59.576698,17,243,117,0,0
2025-03-02T19:20:59.597912,17,244,116,0,0
2025-03-02T19:20:59.620731,17,242,116,0,0
2025-03-02T19:20:59.642717,17,243,117,0,0
2025-03-02T19:20:59.664727,17,242,118,0,0
2025-03-02T19:20:59.688584,17,243,115,0,0
2025-03-02T19:20:59.711815,17,242,116,0,0
2025-03-02T19:20:59.730808,16,241,116,0,0
2025-03-02T19:20:59.752556,17,243,116,0,0
2025-03-02T19:20:59.775451,17,243,116,0,0
2025-03-02T19:20:59.796620,17,243,117,0,0
2025-03-02T19:20:59.820674,16,243,117,0,0
2025-03-02T19:20:59.841332,16,242,119,0,0
2025-03-02T19:20:59.862691,16,243,116,0,0
2025-03-02T19:20:59.884740,17,243,117,0,0
2025-03-02T19:21:00.038696,10,231,99,0,0
2025-03-02T19:21:00.046229,-129,137,101,0,0
2025-03-02T19:21:00.052960,13,267,129,0,0
2025-03-02T19:21:00.059741,-50,62,119,0,0
2025-03-02T19:21:00.066575,26,246,116,0,0
2025-03-02T19:21:00.072960,16,233,115,0,0
2025-03-02T19:21:00.079917,16,243,117,0,0
2025-03-02T19:21:00.087053,19,238,117,0,0
2025-03-02T19:21:00.093823,15,240,117,0,0
2025-03-02T19:21:00.100850,18,243,118,0,0
2025-03-02T19:21:00.122644,18,243,118,0,0
2025-03-02T19:21:00.144602,17,242,117,0,0
2025-03-02T19:21:00.166624,18,241,118,0,0
2025-03-02T19:21:00.189321,17,241,118,0,0
2025-03-02T19:21:00.213008,16,242,116,0,0
2025-03-02T19:21:00.232811,18,242,118,0,0
2025-03-02T19:21:00.354403,15,244,116,1,0
2025-03-02T19:21:00.375685,17,242,118,0,0
2025-03-02T19:21:00.397271,17,242,116,0,0
2025-03-02T19:21:00.419773,16,242,117,0,0
2025-03-02T19:21:00.442105,16,243,116,0,0
2025-03-02T19:21:00.587567,17,242,116,0,0
2025-03-02T19:21:00.594788,16,243,118,0,0
2025-03-02T19:21:00.602211,18,242,117,0,0
2025-03-02T19:21:00.608802,17,242,117,0,0
2025-03-02T19:21:00.615866,16,244,119,0,0
2025-03-02T19:21:00.622607,17,242,117,0,0
2025-03-02T19:21:00.631061,17,241,117,0,0
2025-03-02T19:21:00.640004,17,243,118,0,0
2025-03-02T19:21:00.647122,17,243,118,0,0
2025-03-02T19:21:00.658872,17,242,117,0,0
2025-03-02T19:21:00.684682,18,241,118,0,0
2025-03-02T19:21:00.702841,17,243,118,0,0
2025-03-02T19:21:00.724901,17,242,117,0,0
2025-03-02T19:21:00.746543,16,243,119,0,0
2025-03-02T19:21:00.768482,17,243,116,0,0
2025-03-02T19:21:00.790707,16,243,117,0,0
2025-03-02T19:21:00.813141,16,243,117,0,0
2025-03-02T19:21:00.834475,17,243,117,0,0
2025-03-02T19:21:00.856888,16,242,117,0,0
2025-03-02T19:21:00.878621,16,243,116,0,0
2025-03-02T19:21:00.900864,18,242,116,0,0
2025-03-02T19:21:00.922478,17,242,117,0,0
2025-03-02T19:21:00.944874,17,242,117,0,0
2025-03-02T19:21:00.966667,137,389,172,0,0
2025-03-02T19:21:00.988821,-13,234,123,0,0
2025-03-02T19:21:01.130919,50,269,120,0,0
2025-03-02T19:21:01.138704,16,243,118,0,0
2025-03-02T19:21:01.145601,6,240,120,0,0
2025-03-02T19:21:01.154914,23,239,115,0,0
2025-03-02T19:21:01.161460,23,242,117,0,0
2025-03-02T19:21:01.168459,13,242,120,0,0
2025-03-02T19:21:01.175255,15,244,119,0,0
2025-03-02T19:21:01.183298,20,242,117,0,0
2025-03-02T19:21:01.190615,17,241,116,0,0
2025-03-02T19:21:01.204414,17,242,116,0,0
2025-03-02T19:21:01.227845,17,242,117,0,0
